,29.06,0.04,15.04,40.4
,28,0.04,15.38,40.13333333
,27,0.03,14.03,39.86666667
,25.94,0.03,13.35,39.6
,,,,39.33333333
,,,,39.06666667
,,,,38.8
,,,,38.53333333
,,,,38.26666667
,,,,39
30,,,,37
,,,,36.8
,,,,36.6
,,,,36.4
,,,,36.2
,,,,36
,,,,35.8
,,,,35.6
,,,,35.4
,,,,35.2
,,,,35
,,,,34.8
,,,,34.6
,,,,34.4
,,,,34.2
,,,,34
,,,,33.8
,,,,33.6
,,,,33.4
,,,,33.2
,,,,33
,,,,32.8
,,,,32.6
,,,,32.4
,,,,32.2
,24.94,,,32
,23.94,,,31.8
,22.94,,,31.6
,21.94,,,31.4
,20.94,,,31.2
,19.94,,,31
20,50,,,26
,49,,,25.76666667
,48,,,25.53333333
,47,,,25.3
,46,,,25.06666667
,45,,,24.83333333
,44,,,24.6
,43,,,24.36666667
,42,,,24.13333333
,41,,,23.9
,40,,,23.66666667
,39,,,23.43333333
,38,,,23.2
,37,,,22.96666667
,36,,,22.73333333
,35,,,22.5
,34,,,22.26666667
,33,,,22.03333333
,32,,,21.8
,31,,,21.56666667
,30,,,21.33333333
,29,,,21.1
,28,,,20.86666667
,27,,,20.63333333
,26,,,20.4
,25,,,20.16666667
,24,,,19.93333333
,23,,,19.7
,22,,,19.46666667
,21,,,19.23333333
,20,,,19
10,50,,,17
,49,,,16.76666667
,48,,,16.53333333
,47,,,16.3
,46,,,16.06666667
,45,,,15.83333333
,44,,,15.6
,43,,,15.36666667
,42,,,15.13333333
,41,,,14.9
,40,,,14.66666667
,39,,,14.43333333
,38,,,14.2
,37,,,13.96666667
,36,,,13.73333333
,35,,,13.5
,34,,,13.26666667
,33,,,13.03333333
,32,,,12.8
,31,,,12.56666667
,30,,,12.33333333
,29,,,12.1
,28,,,11.86666667
,27,,,11.63333333
,26,,,11.4
,25,,,11.16666667
,24,,,10.93333333
,23,,,10.7
,22,,,10.46666667
,21,,,10.23333333
,20,,,10
,50,,,
,49,,,
,48,,,
,47,,,
,46,,,
,45,,,
,44,,,
,43,,,
,42,,,
,41,,,
,40,,,
,39,,,
,38,,,
,37,,,
,36,,,
,35,,,
,34,,,
,33,,,
,32,,,
,31,,,
,30,,,
,29,,,
,28,,,
,27,,,
,26,,,
,25,,,
,24,,,
,23,,,
,22,,,
,21,,,
,20,,,
